WatchDate,FOMCDate,3.50,3.75,4.00,4.25,3.25,3.00,2.75,2.50,1.75,2.00,2.25,1.50,1.25,1.00,0.75,0.50,0.00-0.25,0.25-0.50,0.50-0.75,0.75-1.00
2008-01-01,2008-01-30,0.0,0.0,0.5986206896551494,0.40137931034485064,,,,,,,,,,,,,,,,
2008-01-01,2008-03-18,0.0,0.38229155766942485,0.4726582639714695,0.1450501783591057,,,,,,,,,,,,,,,,
2008-01-01,2008-04-30,0.24519389560865615,0.44025089343556156,0.2625372159580305,0.05201799499775183,,,,,,,,,,,,,,,,
2008-01-02,2008-01-30,0.0,0.0,0.9406896551724344,0.059310344827565586,,,,,,,,,,,,,,,,
2008-01-02,2008-03-18,0.0,0.7298454221165495,0.25686087990485856,0.013293697978591939,,,,,,,,,,,,,,,,
2008-01-02,2008-04-30,0.5285087539464626,0.3873393743080864,0.08048464471687382,0.003667227028577165,,,,,,,,,,,,,,,,
2008-01-03,2008-01-30,0.0,0.04758620689648296,0.952413793103517,,0.0,,,,,,,,,,,,,,,
2008-01-03,2008-03-18,0.0397426872769957,0.8032732461356371,0.1569840665873672,,0.0,,,,,,,,,,,,,,,
2008-01-03,2008-04-30,0.6084413104268794,0.32189923654106445,0.04005800319815595,,0.0296014498339002,,,,,,,,,,,,,,,
2008-01-04,2008-01-30,0.0,0.32551724137931615,0.6744827586206839,,0.0,,,,,,,,,,,,,,,
2008-01-04,2008-03-18,0.2904960760998894,0.6369388822829953,0.07256504161711534,,0.0,,,,,,,,,,,,,,,
2008-01-04,2008-04-30,0.5772073639755497,0.16987087621470298,0.012511214071919283,,0.24041054573782814,,,,,,,,,,,,,,,
2008-01-05,2008-01-30,0.0,0.32551724137931615,0.6744827586206839,,0.0,,,,,,,,,,,,,,,
2008-01-05,2008-03-18,0.2904960760998894,0.6369388822829953,0.07256504161711534,,0.0,,,,,,,,,,,,,,,
2008-01-05,2008-04-30,0.5772073639755497,0.16987087621470298,0.012511214071919283,,0.24041054573782814,,,,,,,,,,,,,,,
2008-01-06,2008-01-30,0.0,0.32551724137931615,0.6744827586206839,,0.0,,,,,,,,,,,,,,,
2008-01-06,2008-03-18,0.2904960760998894,0.6369388822829953,0.07256504161711534,,0.0,,,,,,,,,,,,,,,
2008-01-06,2008-04-30,0.5772073639755497,0.16987087621470298,0.012511214071919283,,0.24041054573782814,,,,,,,,,,,,,,,
2008-01-07,2008-01-30,0.0,0.32551724137931615,0.6744827586206839,,0.0,,,,,,,,,,,,,,,
2008-01-07,2008-03-18,0.2904960760998894,0.6369388822829953,0.07256504161711534,,0.0,,,,,,,,,,,,,,,
2008-01-07,2008-04-30,0.5772073639755497,0.16987087621470298,0.012511214071919283,,0.24041054573782814,,,,,,,,,,,,,,,
2008-01-08,2008-01-30,0.0,0.32551724137931615,0.6744827586206839,,0.0,,,,,,,,,,,,,,,
2008-01-08,2008-03-18,0.29700642092746987,0.6439181926278162,0.059075386444713864,,0.0,,,,,,,,,,,,,,,
2008-01-08,2008-04-30,0.5841058181967282,0.159910353027997,0.0101854114559841,,0.2457984173192907,,,,,,,,,,,,,,,
2008-01-09,2008-01-30,0.0,0.41103448275856636,0.5889655172414336,,0.0,0.0,,,,,,,,,,,,,,
2008-01-09,2008-03-18,0.4339814506539462,0.513009274673045,0.0,,0.0530092746730087,0.0,,,,,,,,,,,,,,
2008-01-09,2008-04-30,0.507559079913106,0.03537994997745943,0.0,,0.4077075074828411,0.04935346262659347,,,,,,,,,,,,,,
2008-01-10,2008-01-30,0.0,0.5393103448275269,0.46068965517247307,,0.0,0.0,0.0,,,,,,,,,,,,,
2008-01-10,2008-03-18,0.5230982164090001,0.36569227110586233,0.0,,0.11120951248513754,0.0,0.0,,,,,,,,,,,,,
2008-01-10,2008-04-30,0.36064823978026306,0.0,0.0,,0.5209270999220598,0.11689073598753692,0.0015339243101401769,,,,,,,,,,,,,
2008-01-11,2008-01-30,0.0,0.9241379310344087,0.07586206896559133,,0.0,0.0,0.0,,,,,,,,,,,,,
2008-01-11,2008-03-18,0.6655600475623957,0.05273721759814893,0.0,,0.28170273483945524,0.0,0.0,,,,,,,,,,,,,
2008-01-11,2008-04-30,0.049827578006526256,0.0,0.0,,0.63174913280574,0.30288106933451886,0.015542219853214858,,,,,,,,,,,,,
2008-01-12,2008-01-30,0.0,0.9241379310344087,0.07586206896559133,,0.0,0.0,0.0,,,,,,,,,,,,,
2008-01-12,2008-03-18,0.6655600475623957,0.05273721759814893,0.0,,0.28170273483945524,0.0,0.0,,,,,,,,,,,,,
2008-01-12,2008-04-30,0.049827578006526256,0.0,0.0,,0.63174913280574,0.30288106933451886,0.015542219853214858,,,,,,,,,,,,,
2008-01-13,2008-01-30,0.0,0.9241379310344087,0.07586206896559133,,0.0,0.0,0.0,,,,,,,,,,,,,
2008-01-13,2008-03-18,0.6655600475623957,0.05273721759814893,0.0,,0.28170273483945524,0.0,0.0,,,,,,,,,,,,,
2008-01-13,2008-04-30,0.049827578006526256,0.0,0.0,,0.63174913280574,0.30288106933451886,0.015542219853214858,,,,,,,,,,,,,
2008-01-14,2008-01-30,0.0,0.9882758620689742,0.01172413793102578,,0.0,0.0,0.0,,,,,,,,,,,,,
2008-01-14,2008-03-18,0.6508604042805777,0.007673246135546696,0.0,,0.34146634958387573,0.0,0.0,,,,,,,,,,,,,
2008-01-14,2008-04-30,0.007408651441217876,0.0,0.0,,0.6286815367583668,0.3521351100906434,0.011774701709772085,,,,,,,,,,,,,
2008-01-15,2008-01-30,0.052413793103369244,0.9475862068966308,,,0.0,0.0,0.0,,,,,,,,,,,,,
2008-01-15,2008-03-18,0.7129769322235711,0.0,,,0.27404613555290336,0.012976932223525592,0.0,,,,,,,,,,,,,
2008-01-15,2008-04-30,0.01966832916479264,0.0,,,0.7008684964533429,0.26684422649553957,0.012618947886324805,,,,,,,,,,,,,
2008-01-16,2008-01-30,0.07379310344828127,0.9262068965517187,,,0.0,0.0,0.0,,,,,,,,,,,,,
2008-01-16,2008-03-18,0.69625208085612,0.0,,,0.2854268727705137,0.018321046373366356,0.0,,,,,,,,,,,,,
2008-01-16,2008-04-30,0.03361216942060826,0.0,,,0.6764191397761441,0.27253210873756023,0.017436582065687444,,,,,,,,,,,,,
2008-01-17,2008-01-30,0.1165517241379348,0.8834482758620652,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,
